Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,source
,Sweden,2020-03-05 18:03:03,94.0,0.0,0.0,63.0,16.0,03-05-2020.csv
Jilin,Mainland China,2020-03-05 14:53:03,93.0,1.0,88.0,43.6661,126.1923,03-05-2020.csv
,Norway,2020-03-05 17:43:03,87.0,0.0,0.0,60.472,8.4689,03-05-2020.csv
,Netherlands,2020-03-05 14:23:03,82.0,0.0,0.0,52.1326,5.2913,03-05-2020.csv
Xinjiang,Mainland China,2020-03-05 06:03:08,76.0,3.0,70.0,41.1129,85.2401,03-05-2020.csv
Inner Mongolia,Mainland China,2020-03-05 23:53:01,75.0,1.0,65.0,44.0935,113.9448,03-05-2020.csv
Ningxia,Mainland China,2020-03-04 01:33:07,75.0,0.0,69.0,37.2692,106.1655,03-05-2020.csv
,Kuwait,2020-03-05 13:43:04,58.0,0.0,0.0,29.5,47.75,03-05-2020.csv
,Bahrain,2020-03-05 13:53:03,55.0,0.0,0.0,26.0275,50.55,03-05-2020.csv
"King County, WA",US,2020-03-05 22:03:17,51.0,10.0,1.0,47.548,-121.9836,03-05-2020.csv
,Belgium,2020-03-05 13:53:03,50.0,0.0,1.0,50.8333,4.0,03-05-2020.csv
,Malaysia,2020-03-04 13:03:08,50.0,0.0,22.0,2.5,112.5,03-05-2020.csv
,Thailand,2020-03-05 06:23:06,47.0,1.0,31.0,15.0,101.0,03-05-2020.csv
Unassigned Location (From Diamond Princess),US,2020-03-02 19:53:03,45.0,0.0,0.0,35.4437,139.638,03-05-2020.csv
Taiwan,Taiwan,2020-03-05 14:53:03,44.0,1.0,12.0,23.7,121.0,03-05-2020.csv
,Austria,2020-03-05 17:53:02,41.0,0.0,0.0,47.5162,14.5501,03-05-2020.csv
,Iraq,2020-03-04 20:43:02,35.0,2.0,0.0,33.0,44.0,03-05-2020.csv
,Iceland,2020-03-05 13:53:03,34.0,0.0,0.0,64.9631,-19.0208,03-05-2020.csv
,Greece,2020-03-05 14:23:03,31.0,0.0,0.0,39.0742,21.8243,03-05-2020.csv
,India,2020-03-05 13:53:03,30.0,0.0,3.0,21.0,78.0,03-05-2020.csv
,United Arab Emirates,2020-03-05 23:53:02,29.0,0.0,5.0,24.0,54.0,03-05-2020.csv
New South Wales,Australia,2020-03-04 20:43:03,22.0,1.0,4.0,-33.8688,151.2093,03-05-2020.csv
"Toronto, ON",Canada,2020-03-05 17:53:03,21.0,0.0,2.0,43.6532,-79.3832,03-05-2020.csv
,San Marino,2020-03-05 13:53:03,21.0,1.0,0.0,43.9424,12.4578,03-05-2020.csv
"Santa Clara, CA",US,2020-03-05 22:53:03,20.0,0.0,1.0,37.3541,-121.9552,03-05-2020.csv
Qinghai,Mainland China,2020-02-21 04:43:02,18.0,0.0,18.0,35.7452,95.9956,03-05-2020.csv
"Snohomish County, WA",US,2020-03-05 20:23:07,18.0,1.0,0.0,48.033,-121.8339,03-05-2020.csv
"Westchester County, NY",US,2020-03-05 21:33:03,18.0,0.0,0.0,41.122,-73.7949,03-05-2020.csv
,Israel,2020-03-05 17:53:02,16.0,0.0,1.0,31.0,35.0,03-05-2020.csv
,Lebanon,2020-03-05 17:53:02,16.0,0.0,1.0,33.8547,35.8623,03-05-2020.csv
,Oman,2020-03-05 17:53:02,16.0,0.0,2.0,21.0,57.0,03-05-2020.csv
,Vietnam,2020-02-25 08:53:02,16.0,0.0,16.0,16.0,108.0,03-05-2020.csv
Queensland,Australia,2020-03-05 17:33:06,13.0,0.0,8.0,-28.0167,153.4,03-05-2020.csv
British Columbia,Canada,2020-03-05 04:43:03,13.0,0.0,3.0,49.2827,-123.1207,03-05-2020.csv
,Ecuador,2020-03-05 17:53:02,13.0,0.0,0.0,-1.8312,-78.1834,03-05-2020.csv
,Algeria,2020-03-04 19:33:03,12.0,0.0,0.0,28.0339,1.6596,03-05-2020.csv
,Czech Republic,2020-03-05 17:53:02,12.0,0.0,0.0,49.8175,15.472999999999999,03-05-2020.csv
,Finland,2020-03-05 13:53:03,12.0,0.0,1.0,64.0,26.0,03-05-2020.csv
"Los Angeles, CA",US,2020-03-05 21:03:14,11.0,0.0,0.0,34.0522,-118.2437,03-05-2020.csv
Victoria,Australia,2020-03-05 18:33:03,10.0,0.0,7.0,-37.8136,144.9631,03-05-2020.csv
,Croatia,2020-03-04 16:53:02,10.0,0.0,0.0,45.1667,15.5,03-05-2020.csv
,Denmark,2020-03-04 00:03:15,10.0,0.0,0.0,56.2639,9.5018,03-05-2020.csv
Macau,Macau,2020-03-03 12:33:02,10.0,0.0,9.0,22.1667,113.55,03-05-2020.csv
,Portugal,2020-03-05 13:53:03,8.0,0.0,0.0,39.3999,-8.2245,03-05-2020.csv
,Qatar,2020-03-04 00:03:15,8.0,0.0,0.0,25.3548,51.1839,03-05-2020.csv
,Azerbaijan,2020-03-05 13:53:03,6.0,0.0,0.0,40.1431,47.5769,03-05-2020.csv
,Belarus,2020-03-04 12:43:03,6.0,0.0,0.0,53.7098,27.9534,03-05-2020.csv
,Ireland,2020-03-04 21:13:07,6.0,0.0,0.0,53.1424,-7.6921,03-05-2020.csv
,Romania,2020-03-05 06:23:06,6.0,0.0,1.0,46.0,25.0,03-05-2020.csv
South Australia,Australia,2020-03-04 21:03:07,5.0,0.0,2.0,-34.9285,138.6007,03-05-2020.csv
,Mexico,2020-03-03 10:03:04,5.0,0.0,1.0,23.0,-102.0,03-05-2020.csv
,Pakistan,2020-03-03 04:33:03,5.0,0.0,0.0,30.3753,69.3451,03-05-2020.csv
,Saudi Arabia,2020-03-05 17:53:03,5.0,0.0,0.0,24.0,45.0,03-05-2020.csv
"Cook County, IL",US,2020-03-05 18:33:03,5.0,0.0,2.0,41.7377,-87.6976,03-05-2020.csv
,Brazil,2020-03-04 20:33:02,4.0,0.0,0.0,-14.235,-51.9253,03-05-2020.csv
,Chile,2020-03-05 18:13:04,4.0,0.0,0.0,-35.6751,-71.543,03-05-2020.csv
,Georgia,2020-03-05 13:53:03,4.0,0.0,0.0,42.3154,43.3569,03-05-2020.csv
,Palestine,2020-03-05 13:53:03,4.0,0.0,0.0,31.9522,35.2332,03-05-2020.csv
,Russia,2020-03-05 13:53:03,4.0,0.0,2.0,60.0,90.0,03-05-2020.csv
,Senegal,2020-03-04 20:43:02,4.0,0.0,0.0,14.4974,-14.4524,03-05-2020.csv
"New York City, NY",US,2020-03-05 21:03:13,4.0,0.0,0.0,40.7128,-74.006,03-05-2020.csv
Western Australia,Australia,2020-03-05 17:13:35,3.0,1.0,0.0,-31.9505,115.8605,03-05-2020.csv
,Egypt,2020-03-05 13:53:03,3.0,0.0,1.0,26.0,30.0,03-05-2020.csv
,Estonia,2020-03-05 13:53:03,3.0,0.0,0.0,58.5953,25.0136,03-05-2020.csv
,New Zealand,2020-03-04 20:13:11,3.0,0.0,0.0,-40.9006,174.886,03-05-2020.csv
,Philippines,2020-02-12 07:43:02,3.0,1.0,1.0,13.0,122.0,03-05-2020.csv
,Saint Barthelemy,2020-03-04 02:43:03,3.0,0.0,0.0,17.9,-62.8333,03-05-2020.csv
"Orange County, CA",US,2020-03-04 02:13:11,3.0,0.0,0.0,33.7879,-117.8531,03-05-2020.csv
"San Diego County, CA",US,2020-03-05 20:33:03,3.0,0.0,1.0,32.7157,-117.1611,03-05-2020.csv
,Bosnia and Herzegovina,2020-03-05 17:13:30,2.0,0.0,0.0,43.9159,17.6791,03-05-2020.csv
" Montreal, QC",Canada,2020-03-05 14:03:04,2.0,0.0,0.0,45.5017,-73.5673,03-05-2020.csv
,Hungary,2020-03-05 17:13:27,2.0,0.0,0.0,47.1625,19.5033,03-05-2020.csv
,Indonesia,2020-03-02 18:03:04,2.0,0.0,0.0,-0.7893,113.9213,03-05-2020.csv
,Morocco,2020-03-05 13:53:03,2.0,0.0,0.0,31.7917,-7.0926,03-05-2020.csv
,Slovenia,2020-03-05 17:13:30,2.0,0.0,0.0,46.1512,14.9955,03-05-2020.csv
"Bergen County, NJ",US,2020-03-05 21:03:12,2.0,0.0,0.0,40.9263,-74.077,03-05-2020.csv
"Fulton County, GA",US,2020-03-03 03:33:02,2.0,0.0,0.0,33.8034,-84.3963,03-05-2020.csv
"Grafton County, NH",US,2020-03-03 23:33:03,2.0,0.0,0.0,43.9088,-71.82600000000001,03-05-2020.csv
"Harris County, TX",US,2020-03-05 21:53:02,2.0,0.0,0.0,29.7752,-95.3103,03-05-2020.csv
"Hillsborough, FL",US,2020-03-03 18:33:02,2.0,0.0,0.0,27.9904,-82.3018,03-05-2020.csv
"Placer County, CA",US,2020-03-04 19:53:02,2.0,1.0,0.0,39.0916,-120.8039,03-05-2020.csv
"Providence, RI",US,2020-03-02 03:43:02,2.0,0.0,0.0,41.824,-71.4128,03-05-2020.csv
"Sacramento County, CA",US,2020-02-27 20:33:02,2.0,0.0,0.0,38.4747,-121.3542,03-05-2020.csv
"San Benito, CA",US,2020-02-03 03:53:02,2.0,0.0,0.0,36.5761,-120.9876,03-05-2020.csv
"San Francisco County, CA",US,2020-03-05 20:33:03,2.0,0.0,0.0,37.7749,-122.4194,03-05-2020.csv
"San Mateo, CA",US,2020-03-03 00:43:02,2.0,0.0,0.0,37.563,-122.3255,03-05-2020.csv
"Washington County, OR",US,2020-03-03 03:03:02,2.0,0.0,0.0,45.547,-123.1386,03-05-2020.csv
,Afghanistan,2020-02-24 23:33:02,1.0,0.0,0.0,33.0,65.0,03-05-2020.csv
,Andorra,2020-03-02 20:23:16,1.0,0.0,0.0,42.5063,1.5218,03-05-2020.csv
,Argentina,2020-03-04 01:33:07,1.0,0.0,0.0,-38.4161,-63.6167,03-05-2020.csv
,Armenia,2020-03-01 19:53:02,1.0,0.0,0.0,40.0691,45.0382,03-05-2020.csv
Northern Territory,Australia,2020-03-04 19:43:02,1.0,0.0,0.0,-12.4634,130.8456,03-05-2020.csv
Tasmania,Australia,2020-03-02 20:53:02,1.0,0.0,0.0,-41.4545,145.9707,03-05-2020.csv
,Cambodia,2020-02-12 07:43:02,1.0,0.0,1.0,11.55,104.9167,03-05-2020.csv
"London, ON",Canada,2020-02-12 18:53:03,1.0,0.0,1.0,42.9849,-81.2453,03-05-2020.csv
,Dominican Republic,2020-03-02 16:33:02,1.0,0.0,0.0,18.7357,-70.1627,03-05-2020.csv
,Faroe Islands,2020-03-04 12:53:03,1.0,0.0,0.0,61.8926,-6.9118,03-05-2020.csv
,Gibraltar,2020-03-04 13:03:13,1.0,0.0,0.0,36.1408,-5.3536,03-05-2020.csv
,Jordan,2020-03-03 15:33:02,1.0,0.0,0.0,31.24,36.51,03-05-2020.csv
,Latvia,2020-03-04 01:33:07,1.0,0.0,0.0,56.8796,24.6032,03-05-2020.csv
,Liechtenstein,2020-03-04 01:33:07,1.0,0.0,0.0,47.14,9.55,03-05-2020.csv
,Lithuania,2020-02-28 16:23:03,1.0,0.0,0.0,55.1694,23.8813,03-05-2020.csv
,Luxembourg,2020-03-03 00:23:16,1.0,0.0,0.0,49.8144,6.1317,03-05-2020.csv
Tibet,Mainland China,2020-02-12 06:43:02,1.0,0.0,1.0,31.6927,88.0924,03-05-2020.csv
,Monaco,2020-02-29 00:33:01,1.0,0.0,0.0,43.7333,7.4167,03-05-2020.csv
,Nepal,2020-02-12 14:43:03,1.0,0.0,1.0,28.1667,84.25,03-05-2020.csv
,Nigeria,2020-02-28 16:23:03,1.0,0.0,0.0,9.082,8.6753,03-05-2020.csv
,North Macedonia,2020-02-27 16:23:03,1.0,0.0,0.0,41.6086,21.7453,03-05-2020.csv
,Poland,2020-03-04 15:13:18,1.0,0.0,0.0,51.9194,19.1451,03-05-2020.csv
,South Africa,2020-03-05 13:53:03,1.0,0.0,0.0,-30.5595,22.9375,03-05-2020.csv
,Sri Lanka,2020-02-08 03:43:03,1.0,0.0,1.0,7.0,81.0,03-05-2020.csv
,Tunisia,2020-03-04 01:33:07,1.0,0.0,0.0,34.0,9.0,03-05-2020.csv
" Norfolk County, MA",US,2020-03-03 14:33:03,1.0,0.0,0.0,42.1767,-71.1449,03-05-2020.csv
"Berkeley, CA",US,2020-03-03 23:53:03,1.0,0.0,0.0,37.8715,-122.273,03-05-2020.csv
"Boston, MA",US,2020-02-28 21:13:12,1.0,0.0,1.0,42.3601,-71.0589,03-05-2020.csv
"Clark County, NV",US,2020-03-05 20:53:03,1.0,0.0,0.0,36.0796,-115.094,03-05-2020.csv
"Contra Costa County, CA",US,2020-03-04 04:23:05,1.0,0.0,0.0,37.8534,-121.9018,03-05-2020.csv
"Fort Bend County, TX",US,2020-03-05 01:16:59,1.0,0.0,0.0,29.5693,-95.8143,03-05-2020.csv
"Grant County, WA",US,2020-03-05 20:23:07,1.0,0.0,0.0,47.1981,-119.3732,03-05-2020.csv
"Humboldt County, CA",US,2020-02-21 05:13:09,1.0,0.0,0.0,40.745,-123.8695,03-05-2020.csv
"Madison, WI",US,2020-03-03 15:53:03,1.0,0.0,1.0,43.0731,-89.4012,03-05-2020.csv
"Maricopa County, AZ",US,2020-03-03 17:33:02,1.0,0.0,0.0,33.2918,-112.4291,03-05-2020.csv
"Queens County, NY",US,2020-03-05 21:43:02,1.0,0.0,0.0,40.7282,-73.7949,03-05-2020.csv
"San Antonio, TX",US,2020-02-13 18:53:02,1.0,0.0,0.0,29.4241,-98.4936,03-05-2020.csv
"Santa Rosa County, FL",US,2020-03-05 20:03:03,1.0,0.0,0.0,30.769000000000002,-86.9824,03-05-2020.csv
"Sarasota, FL",US,2020-03-02 03:23:06,1.0,0.0,0.0,27.3364,-82.5307,03-05-2020.csv
"Sonoma County, CA",US,2020-03-02 20:53:02,1.0,0.0,0.0,38.578,-122.9888,03-05-2020.csv
"Tempe, AZ",US,2020-02-25 21:23:03,1.0,0.0,1.0,33.4255,-111.94,03-05-2020.csv
"Umatilla, OR",US,2020-03-02 20:23:16,1.0,0.0,0.0,45.775,-118.7606,03-05-2020.csv
"Wake County, NC",US,2020-03-03 20:53:02,1.0,0.0,0.0,35.8032,-78.5661,03-05-2020.csv
"Williamson County, TN",US,2020-03-05 23:33:03,1.0,0.0,0.0,35.9179,-86.8622,03-05-2020.csv
,Ukraine,2020-03-03 15:33:02,1.0,0.0,0.0,48.3794,31.1656,03-05-2020.csv
From Diamond Princess,Australia,2020-02-29 02:03:10,0.0,0.0,0.0,35.4437,139.638,03-05-2020.csv
"Lackland, TX (From Diamond Princess)",US,2020-02-24 23:33:02,0.0,0.0,0.0,29.3829,-98.6134,03-05-2020.csv
"Omaha, NE (From Diamond Princess)",US,2020-02-24 23:33:02,0.0,0.0,0.0,41.2545,-95.9758,03-05-2020.csv
"Travis, CA (From Diamond Princess)",US,2020-02-24 23:33:02,0.0,0.0,0.0,38.2721,-121.9399,03-05-2020.csv
Hubei,Mainland China,2020-02-06 23:23:02,22112.0,618.0,817.0,30.9756,112.2707,02-06-2020.csv
Guangdong,Mainland China,2020-02-06 12:43:02,970.0,0.0,69.0,23.3417,113.4244,02-06-2020.csv
Zhejiang,Mainland China,2020-02-06 10:53:04,954.0,0.0,94.0,29.1832,120.0934,02-06-2020.csv
Henan,Mainland China,2020-02-06 11:23:14,851.0,2.0,56.0,33.882,113.614,02-06-2020.csv
Hunan,Mainland China,2020-02-06 13:13:06,711.0,0.0,81.0,27.6104,111.7088,02-06-2020.csv
Jiangxi,Mainland China,2020-02-06 02:33:01,600.0,0.0,37.0,27.614,115.7221,02-06-2020.csv
Anhui,Mainland China,2020-02-06 13:33:02,591.0,0.0,34.0,31.8257,117.2264,02-06-2020.csv
Chongqing,Mainland China,2020-02-06 23:33:02,411.0,2.0,24.0,30.0572,107.874,02-06-2020.csv
Jiangsu,Mainland China,2020-02-06 08:03:10,373.0,0.0,34.0,32.9711,119.455,02-06-2020.csv
Shandong,Mainland China,2020-02-06 07:53:02,347.0,0.0,27.0,36.3427,118.1498,02-06-2020.csv
Sichuan,Mainland China,2020-02-06 08:03:10,321.0,1.0,31.0,30.6171,102.7103,02-06-2020.csv
Beijing,Mainland China,2020-02-06 03:23:11,274.0,1.0,31.0,40.1824,116.4142,02-06-2020.csv
Shanghai,Mainland China,2020-02-06 06:53:07,257.0,1.0,25.0,31.202,121.4491,02-06-2020.csv
Heilongjiang,Mainland China,2020-02-06 08:13:06,227.0,3.0,8.0,47.862,127.7615,02-06-2020.csv
Fujian,Mainland China,2020-02-06 11:03:19,215.0,0.0,14.0,26.0789,117.9874,02-06-2020.csv
Shaanxi,Mainland China,2020-02-06 13:53:02,173.0,0.0,9.0,35.1917,108.8701,02-06-2020.csv
Guangxi,Mainland China,2020-02-06 04:13:13,168.0,0.0,14.0,23.8298,108.7881,02-06-2020.csv
Hebei,Mainland China,2020-02-06 13:53:02,157.0,1.0,13.0,38.0428,114.5149,02-06-2020.csv
Yunnan,Mainland China,2020-02-06 09:43:02,133.0,0.0,7.0,24.974,101.487,02-06-2020.csv
Hainan,Mainland China,2020-02-06 11:13:24,106.0,1.0,8.0,19.1959,109.7453,02-06-2020.csv
Shanxi,Mainland China,2020-02-06 23:03:02,96.0,0.0,12.0,37.5777,112.2922,02-06-2020.csv
Liaoning,Mainland China,2020-02-06 14:33:02,94.0,0.0,5.0,41.2956,122.6085,02-06-2020.csv
Tianjin,Mainland China,2020-02-06 23:43:01,79.0,1.0,2.0,39.3054,117.323,02-06-2020.csv
Guizhou,Mainland China,2020-02-06 09:53:02,71.0,1.0,6.0,26.8154,106.8748,02-06-2020.csv
Gansu,Mainland China,2020-02-05 16:23:06,62.0,0.0,6.0,36.0611,103.8343,02-06-2020.csv
Jilin,Mainland China,2020-02-06 14:23:04,59.0,0.0,4.0,43.6661,126.1923,02-06-2020.csv
Inner Mongolia,Mainland China,2020-02-06 02:23:08,46.0,0.0,4.0,44.0935,113.9448,02-06-2020.csv
,Japan,2020-02-06 02:53:03,45.0,0.0,1.0,36.0,138.0,02-06-2020.csv
Ningxia,Mainland China,2020-02-06 02:13:15,40.0,0.0,1.0,37.2692,106.1655,02-06-2020.csv
Xinjiang,Mainland China,2020-02-06 01:13:08,36.0,0.0,0.0,41.1129,85.2401,02-06-2020.csv
,Singapore,2020-02-05 16:33:03,28.0,0.0,0.0,1.2833,103.8333,02-06-2020.csv
,Thailand,2020-02-04 15:33:03,25.0,0.0,5.0,15.87,100.9925,02-06-2020.csv
Hong Kong,Hong Kong,2020-02-06 14:43:02,24.0,1.0,0.0,22.3,114.2,02-06-2020.csv
,South Korea,2020-02-06 02:53:03,23.0,0.0,0.0,36.0,128.0,02-06-2020.csv
Qinghai,Mainland China,2020-02-06 02:13:15,18.0,0.0,3.0,35.7452,95.9956,02-06-2020.csv
Taiwan,Taiwan,2020-02-06 15:03:04,16.0,0.0,1.0,23.7,121.0,02-06-2020.csv
,Germany,2020-02-03 20:53:02,12.0,0.0,0.0,51.0,9.0,02-06-2020.csv
,Malaysia,2020-02-05 15:43:02,12.0,0.0,0.0,2.5,112.5,02-06-2020.csv
Macau,Macau,2020-02-06 14:23:04,10.0,0.0,1.0,22.1667,113.55,02-06-2020.csv
,Vietnam,2020-02-06 01:13:08,10.0,0.0,1.0,16.0,108.0,02-06-2020.csv
,France,2020-02-01 01:52:40,6.0,0.0,0.0,47.0,2.0,02-06-2020.csv
,United Arab Emirates,2020-02-02 05:43:01,5.0,0.0,0.0,23.4241,53.8478,02-06-2020.csv
New South Wales,Australia,2020-02-06 03:13:22,4.0,0.0,2.0,-33.8688,151.2093,02-06-2020.csv
Queensland,Australia,2020-02-06 02:53:03,4.0,0.0,0.0,-28.0167,153.4,02-06-2020.csv
Victoria,Australia,2020-02-01 18:12:49,4.0,0.0,0.0,-37.8136,144.9631,02-06-2020.csv
,India,2020-02-03 21:43:02,3.0,0.0,0.0,21.0,78.0,02-06-2020.csv
South Australia,Australia,2020-02-02 22:33:07,2.0,0.0,0.0,-34.9285,138.6007,02-06-2020.csv
British Columbia,Canada,2020-02-05 17:33:03,2.0,0.0,0.0,53.7267,-127.6476,02-06-2020.csv
"Toronto, ON",Canada,2020-02-04 00:13:06,2.0,0.0,0.0,43.6532,-79.3832,02-06-2020.csv
,Italy,2020-01-31 08:15:53,2.0,0.0,0.0,43.0,12.0,02-06-2020.csv
,Philippines,2020-02-02 03:33:07,2.0,1.0,0.0,12.8797,121.774,02-06-2020.csv
,Russia,2020-01-31 16:13:45,2.0,0.0,0.0,60.0,90.0,02-06-2020.csv
,UK,2020-02-01 01:52:40,2.0,0.0,0.0,55.0,-3.0,02-06-2020.csv
"Chicago, IL",US,2020-02-01 19:43:03,2.0,0.0,0.0,41.8781,-87.6298,02-06-2020.csv
"San Benito, CA",US,2020-02-03 03:53:02,2.0,0.0,0.0,36.5761,-120.9876,02-06-2020.csv
"Santa Clara, CA",US,2020-02-03 00:43:02,2.0,0.0,0.0,37.3541,-121.9552,02-06-2020.csv
,Belgium,2020-02-04 15:43:02,1.0,0.0,0.0,50.8333,4.0,02-06-2020.csv
,Cambodia,2020-01-31 08:15:53,1.0,0.0,0.0,11.55,104.9167,02-06-2020.csv
"London, ON",Canada,2020-02-04 00:03:11,1.0,0.0,0.0,42.9849,-81.2453,02-06-2020.csv
,Finland,2020-01-31 08:15:53,1.0,0.0,0.0,64.0,26.0,02-06-2020.csv
Tibet,Mainland China,2020-02-01 01:52:40,1.0,0.0,0.0,31.6927,88.0924,02-06-2020.csv
,Nepal,2020-01-31 08:15:53,1.0,0.0,0.0,28.3949,84.124,02-06-2020.csv
,Spain,2020-02-01 23:43:02,1.0,0.0,0.0,40.0,-4.0,02-06-2020.csv
,Sri Lanka,2020-01-31 08:15:53,1.0,0.0,0.0,7.8731,80.7718,02-06-2020.csv
,Sweden,2020-02-01 02:13:26,1.0,0.0,0.0,63.0,16.0,02-06-2020.csv
"Boston, MA",US,2020-02-01 19:43:03,1.0,0.0,0.0,42.3601,-71.0589,02-06-2020.csv
"Los Angeles, CA",US,2020-02-01 19:53:03,1.0,0.0,0.0,34.0522,-118.2437,02-06-2020.csv
"Madison, WI",US,2020-02-05 21:53:02,1.0,0.0,0.0,43.0731,-89.4012,02-06-2020.csv
"Orange, CA",US,2020-02-01 19:53:03,1.0,0.0,0.0,33.7879,-117.8531,02-06-2020.csv
"Seattle, WA",US,2020-02-01 19:43:03,1.0,0.0,0.0,47.6062,-122.3321,02-06-2020.csv
"Tempe, AZ",US,2020-02-01 19:43:03,1.0,0.0,0.0,33.4255,-111.94,02-06-2020.csv
Hubei,Mainland China,2020-02-07 23:43:02,24953.0,699.0,1115.0,30.9756,112.2707,02-07-2020.csv
Guangdong,Mainland China,2020-02-07 10:13:06,1034.0,1.0,88.0,23.3417,113.4244,02-07-2020.csv
Zhejiang,Mainland China,2020-02-07 11:33:11,1006.0,0.0,123.0,29.1832,120.0934,02-07-2020.csv
Henan,Mainland China,2020-02-07 14:03:12,914.0,3.0,86.0,33.882,113.614,02-07-2020.csv
Hunan,Mainland China,2020-02-07 11:33:11,772.0,0.0,112.0,27.6104,111.7088,02-07-2020.csv
Anhui,Mainland China,2020-02-07 05:13:07,665.0,0.0,47.0,31.8257,117.2264,02-07-2020.csv
Jiangxi,Mainland China,2020-02-07 01:23:02,661.0,0.0,45.0,27.614,115.7221,02-07-2020.csv
Chongqing,Mainland China,2020-02-07 23:33:02,426.0,2.0,31.0,30.0572,107.874,02-07-2020.csv
Jiangsu,Mainland China,2020-02-07 14:03:12,408.0,0.0,43.0,32.9711,119.455,02-07-2020.csv
Shandong,Mainland China,2020-02-07 11:33:11,386.0,0.0,37.0,36.3427,118.1498,02-07-2020.csv
Sichuan,Mainland China,2020-02-07 08:23:09,344.0,1.0,42.0,30.6171,102.7103,02-07-2020.csv
Beijing,Mainland China,2020-02-07 03:23:02,297.0,1.0,33.0,40.1824,116.4142,02-07-2020.csv
Heilongjiang,Mainland China,2020-02-07 07:43:02,277.0,3.0,12.0,47.862,127.7615,02-07-2020.csv
Shanghai,Mainland China,2020-02-07 06:14:15,277.0,1.0,30.0,31.202,121.4491,02-07-2020.csv
Fujian,Mainland China,2020-02-07 13:23:03,224.0,0.0,20.0,26.0789,117.9874,02-07-2020.csv
Shaanxi,Mainland China,2020-02-07 08:23:09,184.0,0.0,17.0,35.1917,108.8701,02-07-2020.csv
Guangxi,Mainland China,2020-02-07 00:33:02,172.0,0.0,17.0,23.8298,108.7881,02-07-2020.csv
Hebei,Mainland China,2020-02-07 12:03:04,172.0,1.0,22.0,38.0428,114.5149,02-07-2020.csv
Yunnan,Mainland China,2020-02-07 23:23:04,138.0,0.0,12.0,24.974,101.487,02-07-2020.csv
Hainan,Mainland China,2020-02-07 12:33:02,117.0,2.0,10.0,19.1959,109.7453,02-07-2020.csv
Shanxi,Mainland China,2020-02-07 23:43:02,104.0,0.0,15.0,37.5777,112.2922,02-07-2020.csv
Liaoning,Mainland China,2020-02-07 15:33:03,99.0,0.0,7.0,41.2956,122.6085,02-07-2020.csv
Guizhou,Mainland China,2020-02-07 11:13:07,81.0,1.0,6.0,26.8154,106.8748,02-07-2020.csv
Tianjin,Mainland China,2020-02-07 05:43:03,81.0,1.0,2.0,39.3054,117.323,02-07-2020.csv
Gansu,Mainland China,2020-02-07 02:33:06,67.0,0.0,9.0,36.0611,103.8343,02-07-2020.csv
Jilin,Mainland China,2020-02-07 00:43:02,65.0,1.0,4.0,43.6661,126.1923,02-07-2020.csv
Cruise Ship,Others,2020-02-07 16:33:03,61.0,0.0,0.0,,,02-07-2020.csv
Inner Mongolia,Mainland China,2020-02-07 11:13:07,50.0,0.0,5.0,44.0935,113.9448,02-07-2020.csv
Ningxia,Mainland China,2020-02-07 11:13:07,43.0,0.0,5.0,37.2692,106.1655,02-07-2020.csv
Xinjiang,Mainland China,2020-02-07 01:43:02,39.0,0.0,0.0,41.1129,85.2401,02-07-2020.csv
,Singapore,2020-02-07 03:03:03,30.0,0.0,0.0,1.2833,103.8333,02-07-2020.csv
Hong Kong,Hong Kong,2020-02-07 11:53:02,25.0,1.0,0.0,22.3,114.2,02-07-2020.csv
,Japan,2020-02-07 04:13:20,25.0,0.0,1.0,36.0,138.0,02-07-2020.csv
,Thailand,2020-02-04 15:33:03,25.0,0.0,5.0,15.87,100.9925,02-07-2020.csv
,South Korea,2020-02-07 03:03:03,24.0,0.0,1.0,36.0,128.0,02-07-2020.csv
Qinghai,Mainland China,2020-02-06 02:13:15,18.0,0.0,3.0,35.7452,95.9956,02-07-2020.csv
Taiwan,Taiwan,2020-02-06 15:03:04,16.0,0.0,1.0,23.7,121.0,02-07-2020.csv
,Germany,2020-02-07 16:33:03,13.0,0.0,0.0,51.0,9.0,02-07-2020.csv
,Malaysia,2020-02-07 09:13:21,12.0,0.0,1.0,2.5,112.5,02-07-2020.csv
Macau,Macau,2020-02-06 14:23:04,10.0,0.0,1.0,22.1667,113.55,02-07-2020.csv
,Vietnam,2020-02-06 01:13:08,10.0,0.0,1.0,16.0,108.0,02-07-2020.csv
,France,2020-02-01 01:52:40,6.0,0.0,0.0,47.0,2.0,02-07-2020.csv
Queensland,Australia,2020-02-07 01:03:02,5.0,0.0,0.0,-28.0167,153.4,02-07-2020.csv
,United Arab Emirates,2020-02-02 05:43:01,5.0,0.0,0.0,23.4241,53.8478,02-07-2020.csv
New South Wales,Australia,2020-02-06 03:13:22,4.0,0.0,2.0,-33.8688,151.2093,02-07-2020.csv
Victoria,Australia,2020-02-01 18:12:49,4.0,0.0,0.0,-37.8136,144.9631,02-07-2020.csv
British Columbia,Canada,2020-02-07 05:43:03,4.0,0.0,0.0,53.7267,-127.6476,02-07-2020.csv
,India,2020-02-03 21:43:02,3.0,0.0,0.0,21.0,78.0,02-07-2020.csv
,Italy,2020-02-07 17:53:02,3.0,0.0,0.0,43.0,12.0,02-07-2020.csv
